frame	wall_ms	elapsed_s	grab_s	sign_red	sign_box	sign_ink	sign_sig	avg_blue	avg_box	avg_fill	avg_errfill	avg_errink	chip_fill	chip_err	dial_ink	dial_red
137	1786607046579	119.494	0.903	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033555	0.000000
138	1786607047487	120.402	0.881	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033555	0.000000
139	1786607048373	121.288	0.903	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042918	0.000000
140	1786607049281	122.196	0.883	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042918	0.000000
141	1786607050170	123.084	0.886	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042918	0.000000
142	1786607051060	123.974	0.835	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042918	0.000000
143	1786607051900	124.815	0.921	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042918	0.000000
144	1786607052825	125.740	0.871	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033555	0.000000
145	1786607053702	126.616	0.894	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033555	0.000000
146	1786607054600	127.514	0.858	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042918	0.000000
147	1786607055463	128.378	0.893	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039528	0.000000
148	1786607056360	129.275	0.886	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040906	0.000000
149	1786607057251	130.166	0.859	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040906	0.000000
150	1786607058115	131.029	0.857	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040906	0.000000
151	1786607058977	131.891	0.901	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039528	0.000000
152	1786607059883	132.797	0.899	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039528	0.000000
153	1786607060787	133.701	0.861	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038657	0.000000
154	1786607061652	134.567	0.914	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038657	0.000000
155	1786607062572	135.486	0.872	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038657	0.000000
156	1786607063449	136.363	0.868	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.041096	0.000000
157	1786607064322	137.236	0.877	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042570	0.000000
158	1786607065203	138.118	0.843	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042570	0.000000
159	1786607066052	138.966	0.889	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042570	0.000000
160	1786607066946	139.860	0.909	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
161	1786607067860	140.774	0.885	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
162	1786607068749	141.664	0.927	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
163	1786607069681	142.596	0.869	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042570	0.000000
164	1786607070555	143.469	0.868	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042570	0.000000
165	1786607071428	144.342	0.877	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042570	0.000000
166	1786607072309	145.224	0.868	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.042570	0.000000
167	1786607073183	146.098	0.890	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.041096	0.000000
168	1786607074078	146.993	0.905	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.041096	0.000000
169	1786607074989	147.903	0.872	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.041096	0.000000
170	1786607075865	148.780	0.853	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.033207	0.000000
171	1786607076724	149.638	0.827	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
172	1786607077555	150.470	0.893	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
173	1786607078454	151.369	0.875	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
174	1786607079334	152.249	0.922	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
175	1786607080261	153.176	0.893	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
176	1786607081159	154.073	0.864	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039560	0.000000
177	1786607082028	154.943	0.902	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038308	0.000000
178	1786607082935	155.849	0.915	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038308	0.000000
179	1786607083855	156.770	0.891	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.038308	0.000000
180	1786607084751	157.665	0.866	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031147	0.000000
181	1786607085623	158.538	0.868	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039243	0.000000
182	1786607086496	159.410	0.903	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039243	0.000000
183	1786607087404	160.319	0.882	0.013932	126x126+379+229	0.042674	ddeeeeddabbeeaedcadba87aeaefcbedbace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039243	0.000000
184	1786607088291	161.205	0.886	0.013932	126x126+379+229	0.042674	dddeeeddabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.039243	0.000000
185	1786607089182	162.096	0.863	0.013932	126x126+379+229	0.042674	dddeeeddabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.026046	0.000000
186	1786607090049	162.964	0.872	0.013932	126x126+379+229	0.042674	dddeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
187	1786607090927	163.841	0.837	0.013932	126x126+379+229	0.042674	dddeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
188	1786607091768	164.683	0.895	0.013932	126x126+379+229	0.042674	dddeeeddabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
189	1786607092669	165.583	0.853	0.013932	126x126+379+229	0.042674	dddeeeddabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
190	1786607093526	166.441	0.914	0.013932	126x126+379+229	0.042674	dddeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
191	1786607094445	167.360	0.889	0.013932	126x126+379+229	0.042674	dddeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
192	1786607095339	168.253	0.872	0.013932	126x126+379+229	0.042674	dddeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
193	1786607096216	169.131	0.833	0.013932	126x126+379+229	0.042674	dddeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
194	1786607097054	169.968	0.857	0.013932	126x126+379+229	0.042674	dddeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
195	1786607097916	170.831	0.878	0.013932	126x126+379+229	0.042674	dddeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
196	1786607098799	171.714	0.847	0.013932	126x126+379+229	0.042674	dddeeeddabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
197	1786607099652	172.566	0.884	0.013932	126x126+379+229	0.042674	ddeeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
198	1786607100541	173.455	0.899	0.013932	126x126+379+229	0.042674	ddeeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
199	1786607101445	174.360	0.857	0.013932	126x126+379+229	0.042674	ddeeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
200	1786607102307	175.221	0.870	0.013932	126x126+379+229	0.042674	deeeeedcabbedaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031210	0.000000
201	1786607103182	176.096	0.903	0.013932	126x126+379+229	0.042674	dddeeedcabbed9edcadba87adaefcbddbace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
202	1786607104089	177.004	0.871	0.013932	126x126+379+229	0.042674	ddddeedcaaaed9edcadba87adaefcaddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
203	1786607104966	177.880	0.888	0.013932	126x126+379+229	0.042674	dddeeedcaabed9edcadba87adaefcaddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
204	1786607105858	178.773	0.894	0.013932	126x126+379+229	0.042674	ddddeedcaaaed9edcadba87adaefcaddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
205	1786607106758	179.673	0.892	0.013932	126x126+379+229	0.042674	dddeeedcaabed9edcadba87adaefcaddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
206	1786607107654	180.569	0.898	0.013932	126x126+379+229	0.042674	deeeeedcabbed9edcadba87adaefcaddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
207	1786607108557	181.471	0.891	0.013932	126x126+379+229	0.042674	deeeeedcabbed9edcadba87adaefcaddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
208	1786607109452	182.367	0.889	0.013932	126x126+379+229	0.042674	eeeeeeddabbed9edcadba87adaefcbddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
209	1786607110346	183.261	0.877	0.013932	126x126+379+229	0.042674	eeeeeeddabbed9edcadba87adaefcbddaabd	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
210	1786607111227	184.142	0.885	0.013932	126x126+379+229	0.042674	eeeeeeedabbedaedcadba87adaefcbddaabe	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
211	1786607112117	185.031	0.887	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87adaefcbddaace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
212	1786607113008	185.923	0.856	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbdebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
213	1786607113869	186.784	0.897	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
214	1786607114770	187.685	0.909	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
215	1786607115685	188.599	0.924	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
216	1786607116613	189.528	0.863	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
217	1786607117482	190.396	0.862	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
218	1786607118348	191.262	0.870	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
219	1786607119223	192.138	0.882	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
220	1786607120109	193.024	0.834	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
221	1786607120949	193.863	0.887	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
222	1786607121841	194.755	0.895	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
223	1786607122741	195.655	0.883	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
224	1786607123628	196.543	0.881	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
225	1786607124514	197.429	0.854	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
226	1786607125373	198.288	0.910	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
227	1786607126289	199.203	0.869	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031496	0.000000
228	1786607127162	200.077	0.895	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
229	1786607128063	200.977	0.852	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
230	1786607128919	201.834	0.891	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
231	1786607129816	202.730	0.860	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
232	1786607130680	203.595	0.862	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
233	1786607131548	204.462	0.899	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
234	1786607132451	205.366	0.860	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
235	1786607133316	206.231	0.867	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
236	1786607134188	207.102	0.861	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
237	1786607135054	207.968	0.858	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.023986	0.000000
238	1786607135916	208.831	0.865	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.032399	0.000000
239	1786607136787	209.701	0.864	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.035409	0.000000
240	1786607137655	210.569	0.892	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.035409	0.000000
241	1786607138552	211.466	0.873	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.035409	0.000000
242	1786607139429	212.344	0.899	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.035409	0.000000
243	1786607140334	213.248	0.900	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.035409	0.000000
244	1786607141238	214.153	0.891	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.035409	0.000000
245	1786607142134	215.049	0.874	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
246	1786607143012	215.927	0.856	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
247	1786607143874	216.788	0.862	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
248	1786607144740	217.655	0.890	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
249	1786607145636	218.550	0.885	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
250	1786607146525	219.440	0.882	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.040811	0.000000
251	1786607147412	220.327	0.872	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
252	1786607148289	221.204	0.882	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
253	1786607149177	222.092	0.872	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
254	1786607150054	222.968	0.867	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
255	1786607150926	223.840	0.883	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
256	1786607151814	224.728	0.875	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcadba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
257	1786607152694	225.609	0.875	0.013932	126x126+379+229	0.042674	eeeeeeedabbeeaedcaeba87aeaefcbeebace	0.000000		0.000000	0.000052	0.000000	0.000000	0.000000	0.031305	0.000000
